# Shuffle Preset 1
# Format: SWAP orig_hcIdx repl_hcIdx repl_code repl_ai repl_statsEx
#   N: level minHP maxHP ac a1min a1max resFi resLi resCo resPo sk1 sk2 sk3 sk4
#   NM: level minHP maxHP ac a1min a1max resFi resLi resCo resPo sk1 sk2 sk3 sk4
#   H: level minHP maxHP ac a1min a1max resFi resLi resCo resPo sk1 sk2 sk3 sk4
SWAP 5 141 FE Fetish | 1 7 12 5 1 3 0 0 0 50 1 0 0 0 | 26 551 787 359 18 43 0 0 0 75 1 0 0 0 | 51 3238 4626 907 45 106 0 0 120 75 1 0 0 0
SWAP 19 43 CR CorruptRogue | 1 1 4 5 1 2 0 0 0 0 0 0 0 0 | 26 131 288 314 13 27 0 0 0 0 0 0 0 0 | 51 771 1696 793 34 68 100 0 40 0 0 0 0 0
SWAP 63 346 HP HighPriest | 1 1 5 5 1 2 0 0 0 0 1 1 0 0 | 26 105 367 359 9 23 0 0 0 0 1 1 0 0 | 51 616 2158 907 22 57 0 0 50 0 1 1 0 0
SWAP 28 602 SR SandRaider | 2 11 19 10 2 3 0 0 0 0 1 0 0 0 | 27 761 1102 381 21 37 0 0 0 0 3 0 0 0 | 52 4596 6657 976 54 93 0 0 100 0 5 0 0 0
SWAP 43 30 SR SandRaider | 2 5 9 10 1 3 0 0 0 0 1 0 0 0 | 27 315 525 426 17 34 0 0 0 0 1 0 0 0 | 52 1850 3084 1077 41 83 33 33 100 20 1 0 0 0
SWAP 58 25 YE Brute | 2 5 9 10 1 3 25 0 0 0 0 0 0 0 | 27 288 472 336 13 27 50 0 0 0 0 0 0 0 | 52 1743 2853 861 35 70 100 0 0 0 0 0 0 0
SWAP 165 558 DM Megademon | 2 7 11 10 2 4 0 0 0 0 1 0 0 0 | 27 420 603 426 20 40 0 0 0 0 1 0 0 0 | 52 2467 3546 1077 49 98 25 100 25 25 2 0 0 0
SWAP 0 124 SP Arach | 4 7 11 10 1 3 0 0 0 50 1 0 0 0 | 29 391 559 459 12 31 0 0 0 75 1 0 0 0 | 54 2219 3170 1149 31 78 0 100 0 75 2 0 0 0
SWAP 6 112 VD Vulture | 4 9 16 10 1 3 0 0 0 50 0 0 0 0 | 29 586 838 367 18 43 0 0 0 75 0 0 0 0 | 54 3328 4755 919 46 109 0 110 0 75 0 0 0 0
SWAP 206 16 BK BloodHawk | 4 54 65 3 0 0 0 0 0 0 0 0 0 0 | 29 2515 3214 137 0 0 0 0 0 0 0 0 0 0 | 54 14265 18227 344 0 0 0 0 0 0 0 0 0 0
SWAP 53 673 ZP ZakarumPriest | 4 16 20 12 3 5 0 0 0 0 1 1 1 1 | 29 559 726 275 23 40 0 0 0 0 1 1 1 1 | 54 3170 4121 689 58 101 0 0 100 0 1 1 1 1
SWAP 160 60 FS FallenShaman | 4 13 19 20 2 3 0 0 0 0 1 1 0 0 | 29 307 531 413 18 27 0 0 0 0 1 1 0 0 | 54 1743 3011 1034 46 70 25 100 25 25 1 1 0 0
SWAP 15 189 PN PinHead | 4 2 6 3 1 2 0 0 0 0 1 0 0 0 | 29 111 251 550 21 34 0 0 0 0 1 0 0 0 | 54 634 1426 1378 54 85 25 0 0 100 1 0 0 0
SWAP 20 703 MM Mummy | 5 4 9 25 2 4 0 0 0 0 0 0 0 0 | 30 148 326 328 14 28 0 0 0 0 0 0 0 0 | 55 792 1743 804 35 70 110 0 40 0 0 0 0 0
SWAP 44 646 FS FallenShaman | 5 10 17 25 2 5 0 0 0 0 1 1 0 0 | 30 355 593 445 17 35 0 0 0 0 1 1 0 0 | 55 1902 3170 1091 42 85 33 33 120 20 1 1 0 0
SWAP 64 63 SI QuillRat | 5 4 14 25 1 5 0 0 0 0 0 0 0 0 | 30 118 415 375 9 24 0 0 0 0 0 0 0 0 | 55 634 2219 919 23 58 0 0 50 0 0 0 0 0
SWAP 166 614 CR CorruptArcher | 5 14 21 25 3 6 0 0 0 0 1 9 7 0 | 30 474 681 445 20 41 0 0 0 0 1 4 3 0 | 55 2536 3645 1091 50 101 110 25 25 25 1 6 4 0
SWAP 170 209 BN FoulCrowNest | 5 11 24 25 2 3 0 0 0 50 1 0 0 0 | 30 415 593 469 11 16 0 0 0 60 1 0 0 0 | 55 2219 3170 1149 27 39 33 0 33 100 1 0 0 0
SWAP 207 446 io Brute | 6 132 157 9 0 0 0 0 0 0 0 0 0 0 | 31 2668 3409 140 0 0 0 0 0 0 0 0 0 0 | 56 14656 18727 349 0 0 0 0 0 0 0 0 0 0
SWAP 1 586 GM Goatman | 6 17 25 30 2 5 0 0 0 50 0 0 0 0 | 31 415 593 469 12 32 0 0 0 75 0 0 0 0 | 56 2279 3257 1165 32 80 0 0 0 100 0 0 0 0
SWAP 24 654 SC Scarab | 6 23 38 25 3 4 0 0 0 0 1 0 0 0 | 31 859 1245 398 22 38 0 0 0 0 2 0 0 0 | 56 4722 6839 990 56 96 0 0 120 0 3 0 0 0
SWAP 54 235 ZZ ZakarumZealot | 6 22 28 18 4 7 0 0 0 0 0 0 0 0 | 31 593 770 281 22 40 0 0 0 0 0 0 0 0 | 56 3257 4234 699 56 100 0 110 0 0 0 0 0 0
SWAP 59 213 FK Fetish | 6 12 20 30 2 6 30 0 0 0 0 0 0 0 | 31 326 533 351 14 28 60 0 0 0 0 0 0 0 | 56 1791 2931 873 36 72 105 0 0 0 0 0 0 0
SWAP 161 80 SL SandLeaper | 6 15 22 25 2 3 0 0 0 0 1 0 0 0 | 31 326 563 422 19 28 0 0 0 0 2 0 0 0 | 56 1791 3094 1048 48 72 110 25 25 25 2 0 0 0
SWAP 16 116 MO Mosquito | 6 4 8 5 2 3 0 0 0 0 1 0 0 0 | 31 118 266 562 22 35 0 0 0 0 1 0 0 0 | 56 651 1465 1398 56 88 25 0 0 105 1 0 0 0
SWAP 45 241 ZP ZakarumPriest | 8 18 30 40 3 7 0 0 0 0 1 1 1 1 | 33 376 627 455 18 36 0 0 0 0 1 1 1 1 | 58 1954 3257 1106 44 88 33 33 130 20 2 1 1 1
SWAP 65 604 m5 DeathMauler | 8 6 24 40 2 7 0 0 0 0 1 0 0 0 | 33 125 438 383 9 24 0 0 0 0 1 0 0 0 | 58 651 2279 932 24 60 0 0 50 0 1 0 0 0
SWAP 167 684 xx Minion | 8 24 36 40 4 9 0 0 0 0 0 0 0 0 | 33 501 721 455 21 42 0 0 0 0 0 0 0 0 | 58 2605 3745 1106 52 104 25 110 25 25 0 0 0 0
SWAP 171 83 PW PantherWoman | 8 21 42 40 3 5 0 0 0 50 0 0 0 0 | 33 438 627 479 11 16 0 0 0 60 0 0 0 0 | 58 2279 3257 1165 28 40 33 0 33 105 0 0 0 0
SWAP 383 655 SC Scarab | 8 15 22 40 0 0 30 0 0 50 1 0 0 0 | 33 344 501 431 0 0 50 0 0 60 3 0 0 0 | 58 1791 2605 1048 0 0 100 0 0 75 3 0 0 0
